prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions
경남 지적재산권 관련 착수금 정보를 알려주세요,신속하게 이혼 절차와 비용이 궁금합니다 문의드려요,clean_prompt_0044,경남 지적재산권 관련 착수금 정보를 알려주세요,,,,거래상담,보통,지적재산권,착수금,경남,팬데믹이후,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 의료헬스케어법무 관련 고객대응품질 정보를 알려주세요,신속하게 이혼 절차와 비용이 궁금합니다 알려주세요,clean_prompt_0045,부울경 의료헬스케어법무 관련 고객대응품질 정보를 알려주세요,,,,정보조회,보통,의료헬스케어법무,고객대응품질,부울경,2024년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 소송및분쟁해결 관련 착수금 정보를 알려주세요,정확하게 이혼 절차와 비용이 궁금합니다,clean_prompt_0046,부울경 소송및분쟁해결 관련 착수금 정보를 알려주세요,,,,정보조회,보통,소송및분쟁해결,착수금,부울경,2024년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
양산 부동산법무 관련 전문인력 정보를 알려주세요,정확하게 이혼 절차와 비용이 궁금합니다 도움주세요,clean_prompt_0047,양산 부동산법무 관련 전문인력 정보를 알려주세요,,,,거래상담,보통,부동산법무,전문인력,양산,2025년,부산변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 환경법무 관련 파트너수 정보를 알려주세요,정확하게 이혼 절차와 비용이 궁금합니다 상담받고 싶어요,clean_prompt_0048,부울경 환경법무 관련 파트너수 정보를 알려주세요,,,,거래상담,보통,환경법무,파트너수,부울경,2025년,KISDI,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 건설인프라법무 관련 지원인력 정보를 알려주세요,정확하게 이혼 절차와 비용이 궁금합니다 문의드려요,clean_prompt_0049,김해 건설인프라법무 관련 지원인력 정보를 알려주세요,,,,거래상담,보통,건설인프라법무,지원인력,김해,2019-2023년,KISDI,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산연제구 개인정보보호 관련 총비용 정보를 알려주세요,정확하게 이혼 절차와 비용이 궁금합니다 알려주세요,clean_prompt_0050,부산연제구 개인정보보호 관련 총비용 정보를 알려주세요,,,,정보조회,보통,개인정보보호,총비용,부산연제구,10년추세,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
양산 지적재산권 관련 고객만족도 정보를 알려주세요,회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0051,양산 지적재산권 관련 고객만족도 정보를 알려주세요,,,,정보조회,보통,지적재산권,고객만족도,양산,2019-2023년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 의료헬스케어법무 관련 총비용 정보를 알려주세요,회사 설립 관련 법무 서비스가 필요해요 도움주세요,clean_prompt_0052,부울경 의료헬스케어법무 관련 총비용 정보를 알려주세요,,,,거래상담,보통,의료헬스케어법무,총비용,부울경,최근5년,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
양산 금융법무 관련 시장점유율 정보를 알려주세요,회사 설립 관련 법무 서비스가 필요해요 상담받고 싶어요,clean_prompt_0053,양산 금융법무 관련 시장점유율 정보를 알려주세요,,,,거래상담,보통,금융법무,시장점유율,양산,2024년,법무부통계,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
울산 계약법무 관련 전문인력 정보를 알려주세요,회사 설립 관련 법무 서비스가 필요해요 문의드려요,clean_prompt_0054,울산 계약법무 관련 전문인력 정보를 알려주세요,,,,거래상담,보통,계약법무,전문인력,울산,최근5년,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 조세법무 관련 법적정확성 정보를 알려주세요,회사 설립 관련 법무 서비스가 필요해요 알려주세요,clean_prompt_0055,창원 조세법무 관련 법적정확성 정보를 알려주세요,,,,정보조회,보통,조세법무,법적정확성,창원,2025년,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산연제구 개인정보보호 관련 성공보수 정보를 알려주세요,급하게 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0056,부산연제구 개인정보보호 관련 성공보수 정보를 알려주세요,,,,정보조회,보통,개인정보보호,성공보수,부산연제구,팬데믹이후,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 금융법무 관련 수임료 정보를 알려주세요,급하게 회사 설립 관련 법무 서비스가 필요해요 도움주세요,clean_prompt_0057,부울경 금융법무 관련 수임료 정보를 알려주세요,,,,거래상담,보통,금융법무,수임료,부울경,최근3년,법무부통계,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 환경법무 관련 브랜드인지도 정보를 알려주세요,급하게 회사 설립 관련 법무 서비스가 필요해요 상담받고 싶어요,clean_prompt_0058,김해 환경법무 관련 브랜드인지도 정보를 알려주세요,,,,거래상담,보통,환경법무,브랜드인지도,김해,최근5년,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산서면 건설인프라법무 관련 지원인력 정보를 알려주세요,급하게 회사 설립 관련 법무 서비스가 필요해요 문의드려요,clean_prompt_0059,부산서면 건설인프라법무 관련 지원인력 정보를 알려주세요,,,,거래상담,보통,건설인프라법무,지원인력,부산서면,최근5년,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산서면 건설인프라법무 관련 파트너수 정보를 알려주세요,급하게 회사 설립 관련 법무 서비스가 필요해요 알려주세요,clean_prompt_0060,부산서면 건설인프라법무 관련 파트너수 정보를 알려주세요,,,,정보조회,보통,건설인프라법무,파트너수,부산서면,최근5년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 환경법무 관련 시간당비용 정보를 알려주세요,전문적으로 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0061,창원 환경법무 관련 시간당비용 정보를 알려주세요,,,,정보조회,보통,환경법무,시간당비용,창원,최근5년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
경남 소송및분쟁해결 관련 고객대응품질 정보를 알려주세요,전문적으로 회사 설립 관련 법무 서비스가 필요해요 도움주세요,clean_prompt_0062,경남 소송및분쟁해결 관련 고객대응품질 정보를 알려주세요,,,,거래상담,보통,소송및분쟁해결,고객대응품질,경남,2019-2023년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 부동산법무 관련 변호사인원 정보를 알려주세요,전문적으로 회사 설립 관련 법무 서비스가 필요해요 상담받고 싶어요,clean_prompt_0063,창원 부동산법무 관련 변호사인원 정보를 알려주세요,,,,거래상담,보통,부동산법무,변호사인원,창원,10년추세,부산변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 금융법무 관련 승소율 정보를 알려주세요,전문적으로 회사 설립 관련 법무 서비스가 필요해요 문의드려요,clean_prompt_0064,창원 금융법무 관련 승소율 정보를 알려주세요,,,,거래상담,보통,금융법무,승소율,창원,2025년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 노동법무 관련 시설규모 정보를 알려주세요,전문적으로 회사 설립 관련 법무 서비스가 필요해요 알려주세요,clean_prompt_0065,부산 노동법무 관련 시설규모 정보를 알려주세요,,,,정보조회,보통,노동법무,시설규모,부산,최근5년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 환경법무 관련 법적정확성 정보를 알려주세요,신속하게 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0066,김해 환경법무 관련 법적정확성 정보를 알려주세요,,,,정보조회,보통,환경법무,법적정확성,김해,팬데믹이후,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
