prompt,extracted_keywords_practice_area,extracted_keywords_country,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_country,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,template_used,brand_info_name,brand_info_description,brand_info_website,brand_info_slogan,brand_info_concept,brand_info_target,brand_info_specialties,brand_info_products,sample_id,query
최근 5개월 기준 미국 개발자 밈 굿즈 브랜드 인지도 평균 가격은?,개발자 밈 굿즈,미국,,거래,보통,개발자 밈 굿즈,브랜드 인지도,미국,최근 5개월,밈 사이트,KO 0.8 : EN 0.2,거래,보통,최근 5개월 기준 미국 개발자 밈 굿즈 브랜드 인지도 평균 가격은?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0037,미국에서 급하게 깃허브 문화 굿즈 주문하고 싶어요 알려주세요
개발자 밈 굿즈 제품의 멤버십 혜택 기준과 중국 배송을 고려한 구매 가이드,개발자 밈 굿즈,,,거래,보통,개발자 밈 굿즈,멤버십 혜택,중국,최근 5개월,깃허브 트렌드,KO 0.8 : EN 0.2,거래,보통,개발자 밈 굿즈 제품의 멤버십 혜택 기준과 중국 배송을 고려한 구매 가이드,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0038,트렌디하게 깃허브 문화 굿즈 주문하고 싶어요 도움주세요
개발자 밈 굿즈 제품의 고객 응답 기준과 미국 배송을 고려한 구매 가이드,개발자 밈 굿즈,미국,,거래,보통,개발자 밈 굿즈,고객 응답,미국,2025년,깃허브 트렌드,KO 0.8 : EN 0.2,거래,보통,개발자 밈 굿즈 제품의 고객 응답 기준과 미국 배송을 고려한 구매 가이드,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0039,미국에서 고품질로 깃허브 문화 굿즈 주문하고 싶어요 도움주세요
밈 사이트에서 인기 있는 너디 패션 브랜드들의 밈 트렌드 반영도 비교,너디 패션,,,탐색,보통,너디 패션,밈 트렌드 반영도,영국,2025년,밈 사이트,KO 0.8 : EN 0.2,탐색,보통,밈 사이트에서 인기 있는 너디 패션 브랜드들의 밈 트렌드 반영도 비교,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0040,트렌디하게 너디 패션 브랜드 추천해주세요
IT 뉴스에서 추천하는 개발자 밈 굿즈 제품 구매 전략,개발자 밈 굿즈,미국,,거래,보통,개발자 밈 굿즈,고객 응답,미국,팬데믹(2020-2022년),IT 뉴스,KO 0.8 : EN 0.2,거래,보통,IT 뉴스에서 추천하는 개발자 밈 굿즈 제품 구매 전략,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0041,미국에서 트렌디하게 깃허브 문화 굿즈 주문하고 싶어요 상담받고 싶어요
미국에서 개발자 밈 굿즈 브랜드의 브랜드 인지도와 밈 사이트 정보를 종합해서 설명해주세요,개발자 밈 굿즈,미국,,정보,보통,개발자 밈 굿즈,브랜드 인지도,미국,2025년,밈 사이트,KO 0.8 : EN 0.2,정보,보통,미국에서 개발자 밈 굿즈 브랜드의 브랜드 인지도와 밈 사이트 정보를 종합해서 설명해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0042,미국에서 개발자 밈 굿즈 찾고 있어요 알려주세요
할인율를 고려한 프로그래머 라이프스타일 최적 구매 옵션,프로그래머 라이프스타일,한국,,거래,보통,프로그래머 라이프스타일,할인율,한국,10년 추세(2015-2024년),깃허브 트렌드,KO 0.8 : EN 0.2,거래,보통,할인율를 고려한 프로그래머 라이프스타일 최적 구매 옵션,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0043,한국에서 트렌디하게 프로그래머 라이프스타일 제품 문의 상담받고 싶어요
2024년 기준 일본 코딩 유머 아이템 분야의 배송비를 분석해주세요,코딩 유머 아이템,일본,,정보,보통,코딩 유머 아이템,배송비,일본,2024년,깃허브 트렌드,KO 0.8 : EN 0.2,정보,보통,2024년 기준 일본 코딩 유머 아이템 분야의 배송비를 분석해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0044,일본에서 고품질로 스타트업 문화 아이템 커스터마이징
2019-2023년 기준 한국 개발자 밈 굿즈 배송비 평균 가격은?,개발자 밈 굿즈,한국,,거래,보통,개발자 밈 굿즈,배송비,한국,2019-2023년,밈 사이트,KO 0.8 : EN 0.2,거래,보통,2019-2023년 기준 한국 개발자 밈 굿즈 배송비 평균 가격은?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0045,한국에서 고품질로 해커톤 굿즈 대량 구매 가능한가요 문의드려요
한국에서 개발자 밈 굿즈 브랜드를 커뮤니티 참여도 기준으로 비교해주세요,개발자 밈 굿즈,한국,,탐색,보통,개발자 밈 굿즈,커뮤니티 참여도,한국,최근 3개월,깃허브 트렌드,KO 0.8 : EN 0.2,탐색,보통,한국에서 개발자 밈 굿즈 브랜드를 커뮤니티 참여도 기준으로 비교해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0046,한국에서 전문적으로 개발자 정체성 표현 굿즈 추천 도움주세요
개발자 밈 굿즈 분야에서 고객 응답가 우수한 브랜드를 추천해주세요,개발자 밈 굿즈,,,탐색,보통,개발자 밈 굿즈,고객 응답,중국,최근 3개월,깃허브 트렌드,KO 0.8 : EN 0.2,탐색,보통,개발자 밈 굿즈 분야에서 고객 응답가 우수한 브랜드를 추천해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0047,글로벌에서 고품질로 개발자 선물 추천해주세요 문의드려요
내구성를 고려한 개발자 밈 굿즈 최적 구매 옵션,개발자 밈 굿즈,미국,,거래,보통,개발자 밈 굿즈,내구성,미국,최근 3개월,개발자 커뮤니티,KO 0.8 : EN 0.2,거래,보통,내구성를 고려한 개발자 밈 굿즈 최적 구매 옵션,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0048,미국에서 전문적으로 깃허브 문화 굿즈 주문하고 싶어요 도움주세요
10년 추세(2015-2024년) 기간 프랑스 개발자 밈 굿즈 상위 브랜드를 재고 관리 기준으로 정리해주세요,개발자 밈 굿즈,,,탐색,보통,개발자 밈 굿즈,재고 관리,프랑스,10년 추세(2015-2024년),깃허브 트렌드,KO 0.8 : EN 0.2,탐색,보통,10년 추세(2015-2024년) 기간 프랑스 개발자 밈 굿즈 상위 브랜드를 재고 관리 기준으로 정리해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0049,개발자 정체성 표현 굿즈 추천 상담받고 싶어요
호주에서 너디 패션 브랜드를 내구성 기준으로 비교해주세요,너디 패션,,,탐색,보통,너디 패션,내구성,호주,최근 3개월,IT 뉴스,KO 0.8 : EN 0.2,탐색,보통,호주에서 너디 패션 브랜드를 내구성 기준으로 비교해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0050,글로벌에서 급하게 너디 패션 브랜드 추천해주세요
2024년 기준 캐나다 개발자 밈 굿즈 멤버십 혜택 평균 가격은?,개발자 밈 굿즈,,,거래,보통,개발자 밈 굿즈,멤버십 혜택,캐나다,2024년,깃허브 트렌드,KO 0.8 : EN 0.2,거래,보통,2024년 기준 캐나다 개발자 밈 굿즈 멤버십 혜택 평균 가격은?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0051,글로벌에서 고품질로 해커톤 굿즈 대량 구매 가능한가요 도움주세요
개발자 밈 굿즈 제품의 브랜드 인지도 기준과 일본 배송을 고려한 구매 가이드,개발자 밈 굿즈,일본,,거래,보통,개발자 밈 굿즈,브랜드 인지도,일본,팬데믹(2020-2022년),밈 사이트,KO 0.8 : EN 0.2,거래,보통,개발자 밈 굿즈 제품의 브랜드 인지도 기준과 일본 배송을 고려한 구매 가이드,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0052,일본에서 해커톤 굿즈 대량 구매 가능한가요
IT 뉴스에서 추천하는 개발자 밈 굿즈 제품 구매 전략,개발자 밈 굿즈,한국,,거래,보통,개발자 밈 굿즈,밈 트렌드 반영도,한국,최근 3개월,IT 뉴스,KO 0.8 : EN 0.2,거래,보통,IT 뉴스에서 추천하는 개발자 밈 굿즈 제품 구매 전략,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0053,한국에서 깃허브 문화 굿즈 주문하고 싶어요 도움주세요
2019-2023년 개발자 밈 굿즈 트렌드를 반영한 브랜드 추천,개발자 밈 굿즈,,,탐색,보통,개발자 밈 굿즈,재고 관리,중국,2019-2023년,IT 뉴스,KO 0.8 : EN 0.2,탐색,보통,2019-2023년 개발자 밈 굿즈 트렌드를 반영한 브랜드 추천,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0054,글로벌에서 급하게 개발자 정체성 표현 굿즈 추천
힐링 개발템 분야에서 디자인 완성도가 우수한 브랜드를 추천해주세요,힐링 개발템,일본,,탐색,보통,힐링 개발템,디자인 완성도,일본,팬데믹(2020-2022년),깃허브 트렌드,KO 0.8 : EN 0.2,탐색,보통,힐링 개발템 분야에서 디자인 완성도가 우수한 브랜드를 추천해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0055,일본에서 힐링 개발템 어디서 사나요 상담받고 싶어요
팬데믹(2020-2022년) 기준 미국 코딩 유머 아이템 분야의 내구성를 분석해주세요,코딩 유머 아이템,미국,,정보,보통,코딩 유머 아이템,내구성,미국,팬데믹(2020-2022년),IT 뉴스,KO 0.8 : EN 0.2,정보,보통,팬데믹(2020-2022년) 기준 미국 코딩 유머 아이템 분야의 내구성를 분석해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0056,미국에서 스타트업 문화 아이템 커스터마이징 알려주세요
할인율를 고려한 프로그래머 라이프스타일 최적 구매 옵션,프로그래머 라이프스타일,한국,,거래,보통,프로그래머 라이프스타일,할인율,한국,10년 추세(2015-2024년),개발자 커뮤니티,KO 0.8 : EN 0.2,거래,보통,할인율를 고려한 프로그래머 라이프스타일 최적 구매 옵션,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0057,한국에서 급하게 프로그래머 라이프스타일 제품 문의 알려주세요
10년 추세(2015-2024년) 기준 한국 개발자 밈 굿즈 내구성 평균 가격은?,개발자 밈 굿즈,한국,,거래,보통,개발자 밈 굿즈,내구성,한국,10년 추세(2015-2024년),밈 사이트,KO 0.8 : EN 0.2,거래,보통,10년 추세(2015-2024년) 기준 한국 개발자 밈 굿즈 내구성 평균 가격은?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0058,한국에서 해커톤 굿즈 대량 구매 가능한가요 도움주세요
개발자 커뮤니티 반응를 고려한 코딩 유머 아이템 최적 구매 옵션,코딩 유머 아이템,일본,,거래,보통,코딩 유머 아이템,개발자 커뮤니티 반응,일본,2025년,깃허브 트렌드,KO 0.8 : EN 0.2,거래,보통,개발자 커뮤니티 반응를 고려한 코딩 유머 아이템 최적 구매 옵션,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0059,일본에서 전문적으로 스타트업 문화 아이템 커스터마이징 상담받고 싶어요
