prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_description,brand_info_website,brand_info_slogan,brand_info_concept,brand_info_target,brand_info_specialties,brand_info_products,brand_info_features
팬데믹(2020-2022년) 기간 일본 힐링 개발템 상위 브랜드를 교환 정책 기준으로 정리해주세요,일본에서 전문적으로 힐링 개발템 어디서 사나요 추천해주세요,iovu_prompt_0033,팬데믹(2020-2022년) 기간 일본 힐링 개발템 상위 브랜드를 교환 정책 기준으로 정리해주세요,힐링 개발템,일본,,탐색비교,보통,힐링 개발템,교환 정책,일본,팬데믹(2020-2022년),테크 블로그,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 코딩 유머 아이템 제품 배송비 비교해서 구매 추천해주세요,일본에서 고품질로 코딩 머천다이즈 시장 정보 필요해요 도움주세요,iovu_prompt_0034,iOVU 코딩 유머 아이템 제품 배송비 비교해서 구매 추천해주세요,코딩 유머 아이템,일본,,거래상담,보통,코딩 유머 아이템,배송비,일본,2025년,IT 뉴스,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
코딩 유머 아이템 관련 할인율 통계를 최근 3개월 기간으로 정리해주세요,한국에서 트렌디하게 코딩 유머 아이템 가격이 궁금해요,iovu_prompt_0035,코딩 유머 아이템 관련 할인율 통계를 최근 3개월 기간으로 정리해주세요,코딩 유머 아이템,한국,,정보조회,보통,코딩 유머 아이템,할인율,한국,최근 3개월,밈 사이트,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
트위터에서 화제가 된 코딩 유머 아이템의 바이럴 지수 트렌드는?,부산에서 전문적으로 코딩 머천다이즈 시장 정보 필요해요,iovu_prompt_0036,트위터에서 화제가 된 코딩 유머 아이템의 바이럴 지수 트렌드는?,코딩 유머 아이템,부산,,정보조회,보통,코딩 유머 아이템,바이럴 지수,부산,팬데믹(2020-2022년),트위터,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
한국 기준 코딩 유머 아이템 제품 배송 속도 정보와 구매 방법 알려주세요,한국에서 코딩 유머 아이템 가격이 궁금해요 도움주세요,iovu_prompt_0037,한국 기준 코딩 유머 아이템 제품 배송 속도 정보와 구매 방법 알려주세요,코딩 유머 아이템,한국,,거래상담,보통,코딩 유머 아이템,배송 속도,한국,최근 3개월,인스타그램,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
미국 기준 프로그래머 라이프스타일 제품 제품 가격 정보와 구매 방법 알려주세요,미국에서 급하게 프로그래머 라이프스타일 제품 문의 알려주세요,iovu_prompt_0038,미국 기준 프로그래머 라이프스타일 제품 제품 가격 정보와 구매 방법 알려주세요,프로그래머 라이프스타일,미국,,거래상담,보통,프로그래머 라이프스타일,제품 가격,미국,최근 5개월,트위터,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
스택오버플로우에서 화제가 된 코딩 유머 아이템의 할인율 트렌드는?,서울에서 급하게 코딩 머천다이즈 시장 정보 필요해요 알려주세요,iovu_prompt_0039,스택오버플로우에서 화제가 된 코딩 유머 아이템의 할인율 트렌드는?,코딩 유머 아이템,서울,,정보조회,보통,코딩 유머 아이템,할인율,서울,팬데믹(2020-2022년),스택오버플로우,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU에서 개발자 밈 굿즈 제품의 가성비와 서비스 내용을 상담받고 싶습니다,미국에서 급하게 깃허브 문화 굿즈 주문하고 싶어요,iovu_prompt_0040,iOVU에서 개발자 밈 굿즈 제품의 가성비와 서비스 내용을 상담받고 싶습니다,개발자 밈 굿즈,미국,,거래상담,보통,개발자 밈 굿즈,가성비,미국,최근 3개월,트위터,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
2019-2023년 기준 부산 개발자 밈 굿즈 분야의 할인율를 분석해주세요,부산에서 개발자 밈 굿즈 찾고 있어요,iovu_prompt_0041,2019-2023년 기준 부산 개발자 밈 굿즈 분야의 할인율를 분석해주세요,개발자 밈 굿즈,부산,,정보조회,보통,개발자 밈 굿즈,할인율,부산,2019-2023년,개발자 포럼,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
미국 코딩 유머 아이템 시장에서 만족도 동향을 밈 사이트 기반으로 설명해주세요,미국에서 전문적으로 스타트업 문화 아이템 커스터마이징,iovu_prompt_0042,미국 코딩 유머 아이템 시장에서 만족도 동향을 밈 사이트 기반으로 설명해주세요,코딩 유머 아이템,미국,,정보조회,보통,코딩 유머 아이템,만족도,미국,2024년,밈 사이트,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
개발자 밈 굿즈 제품의 재고 관리 기준과 한국 배송을 고려한 구매 가이드를 제공해주세요,한국에서 트렌디하게 해커톤 굿즈 대량 구매 가능한가요 알려주세요,iovu_prompt_0043,개발자 밈 굿즈 제품의 재고 관리 기준과 한국 배송을 고려한 구매 가이드를 제공해주세요,개발자 밈 굿즈,한국,,거래상담,보통,개발자 밈 굿즈,재고 관리,한국,최근 5개월,테크 블로그,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
레딧에서 인기 있는 개발자 밈 굿즈 브랜드들의 시장 점유율 비교해주세요,합리적으로 개발자 선물 추천해주세요 상담받고 싶어요,iovu_prompt_0044,레딧에서 인기 있는 개발자 밈 굿즈 브랜드들의 시장 점유율 비교해주세요,개발자 밈 굿즈,,,탐색비교,보통,개발자 밈 굿즈,시장 점유율,서울,최근 1년,레딧,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
코딩 유머 아이템 분야에서 교환 정책가 우수한 브랜드를 추천해주세요,미국에서 고품질로 코딩 머천다이즈 시장 정보 필요해요 추천해주세요,iovu_prompt_0045,코딩 유머 아이템 분야에서 교환 정책가 우수한 브랜드를 추천해주세요,코딩 유머 아이템,미국,,탐색비교,보통,코딩 유머 아이템,교환 정책,미국,올해,깃허브 트렌드,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
일본 기준 너디 패션 제품 프린팅 품질 정보와 구매 방법 알려주세요,일본에서 고품질로 테크 패션 트렌드 알고 싶어요 문의드려요,iovu_prompt_0046,일본 기준 너디 패션 제품 프린팅 품질 정보와 구매 방법 알려주세요,너디 패션,일본,,거래상담,보통,너디 패션,프린팅 품질,일본,최근 3개월,개발자 포럼,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
프로그래머 라이프스타일 제품의 고객 응답 기준과 미국 배송을 고려한 구매 가이드를 제공해주세요,미국에서 전문적으로 프로그래머 라이프스타일 제품 문의 도움주세요,iovu_prompt_0047,프로그래머 라이프스타일 제품의 고객 응답 기준과 미국 배송을 고려한 구매 가이드를 제공해주세요,프로그래머 라이프스타일,미국,,거래상담,보통,프로그래머 라이프스타일,고객 응답,미국,2019-2023년,개발자 커뮤니티,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
최근 5개월 기간 서울 힐링 개발템 상위 브랜드를 배송 속도 기준으로 정리해주세요,서울에서 힐링 개발템 어디서 사나요 추천해주세요,iovu_prompt_0048,최근 5개월 기간 서울 힐링 개발템 상위 브랜드를 배송 속도 기준으로 정리해주세요,힐링 개발템,서울,,탐색비교,보통,힐링 개발템,배송 속도,서울,최근 5개월,IT 뉴스,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
한국 너디 패션 시장에서 배송비 기준 상위 브랜드들을 소개해주세요,한국에서 급하게 테크 패션 트렌드 알고 싶어요 추천해주세요,iovu_prompt_0049,한국 너디 패션 시장에서 배송비 기준 상위 브랜드들을 소개해주세요,너디 패션,한국,,탐색비교,보통,너디 패션,배송비,한국,최근 3개월,레딧,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
IT 뉴스에서 추천하는 코딩 유머 아이템 제품 구매 전략을 알려주세요,서울에서 고품질로 코딩 머천다이즈 시장 정보 필요해요 문의드려요,iovu_prompt_0050,IT 뉴스에서 추천하는 코딩 유머 아이템 제품 구매 전략을 알려주세요,코딩 유머 아이템,서울,,거래상담,보통,코딩 유머 아이템,시장 점유율,서울,최근 5개월,IT 뉴스,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
서울 기준 코딩 유머 아이템 제품 고객 응답 정보와 구매 방법 알려주세요,서울에서 합리적으로 스타트업 문화 아이템 커스터마이징 도움주세요,iovu_prompt_0051,서울 기준 코딩 유머 아이템 제품 고객 응답 정보와 구매 방법 알려주세요,코딩 유머 아이템,서울,,거래상담,보통,코딩 유머 아이템,고객 응답,서울,작년,트위터,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
2019-2023년 프로그래머 라이프스타일 트렌드를 반영한 브랜드 추천해주세요,부산에서 트렌디하게 프로그래머 라이프스타일 제품 문의 추천해주세요,iovu_prompt_0052,2019-2023년 프로그래머 라이프스타일 트렌드를 반영한 브랜드 추천해주세요,프로그래머 라이프스타일,부산,,탐색비교,보통,프로그래머 라이프스타일,할인율,부산,2019-2023년,IT 뉴스,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
