prompt,extracted_keywords_practice_area,extracted_keywords_country,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_country,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,template_used,brand_info_name,brand_info_description,brand_info_website,brand_info_slogan,brand_info_concept,brand_info_target,brand_info_specialties,brand_info_products,sample_id,query
iOVU에서 (코딩 유머 아이템) 제품의 (멤버십 혜택)와 서비스 내용을 상담받고 싶습니다,코딩 유머 아이템,,,거래,보통,코딩 유머 아이템,멤버십 혜택,한국,2025년,깃허브 트렌드,KO 0.8 : EN 0.2,거래,보통,iOVU에서 (코딩 유머 아이템) 제품의 (멤버십 혜택)와 서비스 내용을 상담받고 싶습니다,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0036,트렌디하게 스타트업 문화 아이템 커스터마이징 문의드려요
(한국)에서 (개발자 밈 굿즈) 브랜드를 어디서 찾을 수 있나요?,개발자 밈 굿즈,,,정보,쉬움,개발자 밈 굿즈,밈 트렌드 반영도,한국,팬데믹(2020-2022년),IT 뉴스,KO 0.8 : EN 0.2,정보,쉬움,(한국)에서 (개발자 밈 굿즈) 브랜드를 어디서 찾을 수 있나요?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0037,급하게 개발자 밈 굿즈 찾고 있어요
(밈 사이트)에서 추천하는 (프로그래머 라이프스타일) 제품 구매 전략,프로그래머 라이프스타일,일본,,거래,보통,프로그래머 라이프스타일,원단 퀄리티,일본,2024년,밈 사이트,KO 0.8 : EN 0.2,거래,보통,(밈 사이트)에서 추천하는 (프로그래머 라이프스타일) 제품 구매 전략,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0038,일본에서 고품질로 프로그래머 라이프스타일 제품 문의 도움주세요
(최근 5개월) 기준 (한국) (코딩 유머 아이템) (배송 속도) 평균 가격은?,코딩 유머 아이템,한국,,거래,보통,코딩 유머 아이템,배송 속도,한국,최근 5개월,IT 뉴스,KO 0.8 : EN 0.2,거래,보통,(최근 5개월) 기준 (한국) (코딩 유머 아이템) (배송 속도) 평균 가격은?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0039,한국에서 트렌디하게 코딩 유머 아이템 가격이 궁금해요 도움주세요
(개발자 커뮤니티)에서 인기 있는 (너디 패션) 브랜드들의 (배송비) 비교,너디 패션,,,탐색,보통,너디 패션,배송비,영국,2024년,개발자 커뮤니티,KO 0.8 : EN 0.2,탐색,보통,(개발자 커뮤니티)에서 인기 있는 (너디 패션) 브랜드들의 (배송비) 비교,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0040,글로벌에서 너디 패션 브랜드 추천해주세요 알려주세요
iOVU에서 (개발자 밈 굿즈) 제품의 (바이럴 지수)와 서비스 내용을 상담받고 싶습니다,개발자 밈 굿즈,일본,,거래,보통,개발자 밈 굿즈,바이럴 지수,일본,2024년,개발자 커뮤니티,KO 0.8 : EN 0.2,거래,보통,iOVU에서 (개발자 밈 굿즈) 제품의 (바이럴 지수)와 서비스 내용을 상담받고 싶습니다,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0041,일본에서 트렌디하게 깃허브 문화 굿즈 주문하고 싶어요
(한국)에서 (너디 패션) 브랜드를 (제품 가격) 기준으로 비교해주세요,너디 패션,한국,,탐색,보통,너디 패션,제품 가격,한국,팬데믹(2020-2022년),개발자 커뮤니티,KO 0.8 : EN 0.2,탐색,보통,(한국)에서 (너디 패션) 브랜드를 (제품 가격) 기준으로 비교해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0042,한국에서 전문적으로 너디 패션 브랜드 추천해주세요 도움주세요
(개발자 밈 굿즈) 분야에서 (배송비)가 우수한 브랜드를 추천해주세요,개발자 밈 굿즈,한국,,탐색,보통,개발자 밈 굿즈,배송비,한국,최근 3개월,깃허브 트렌드,KO 0.8 : EN 0.2,탐색,보통,(개발자 밈 굿즈) 분야에서 (배송비)가 우수한 브랜드를 추천해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0043,한국에서 고품질로 개발자 정체성 표현 굿즈 추천
(독일)에서 (개발자 밈 굿즈) 브랜드를 (커뮤니티 참여도) 기준으로 비교해주세요,개발자 밈 굿즈,,,탐색,보통,개발자 밈 굿즈,커뮤니티 참여도,독일,10년 추세(2015-2024년),깃허브 트렌드,KO 0.8 : EN 0.2,탐색,보통,(독일)에서 (개발자 밈 굿즈) 브랜드를 (커뮤니티 참여도) 기준으로 비교해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0044,글로벌에서 고품질로 개발자 정체성 표현 굿즈 추천 알려주세요
(한국)에서 (힐링 개발템) 브랜드를 (내구성) 기준으로 비교해주세요,힐링 개발템,한국,,탐색,보통,힐링 개발템,내구성,한국,팬데믹(2020-2022년),깃허브 트렌드,KO 0.8 : EN 0.2,탐색,보통,(한국)에서 (힐링 개발템) 브랜드를 (내구성) 기준으로 비교해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0045,한국에서 힐링 개발템 어디서 사나요 상담받고 싶어요
(최근 3개월) 기간 (한국) (개발자 밈 굿즈) 상위 브랜드를 (브랜드 인지도) 기준으로 정리해주세요,개발자 밈 굿즈,한국,,탐색,보통,개발자 밈 굿즈,브랜드 인지도,한국,최근 3개월,밈 사이트,KO 0.8 : EN 0.2,탐색,보통,(최근 3개월) 기간 (한국) (개발자 밈 굿즈) 상위 브랜드를 (브랜드 인지도) 기준으로 정리해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0046,한국에서 급하게 개발자 선물 추천해주세요 알려주세요
iOVU에서 (프로그래머 라이프스타일) 제품의 (배송 속도)와 서비스 내용을 상담받고 싶습니다,프로그래머 라이프스타일,,,거래,보통,프로그래머 라이프스타일,배송 속도,호주,2024년,밈 사이트,KO 0.8 : EN 0.2,거래,보통,iOVU에서 (프로그래머 라이프스타일) 제품의 (배송 속도)와 서비스 내용을 상담받고 싶습니다,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0047,트렌디하게 프로그래머 라이프스타일 제품 문의 도움주세요
(너디 패션) 분야에서 (브랜드 인지도)가 우수한 브랜드를 추천해주세요,너디 패션,일본,,탐색,보통,너디 패션,브랜드 인지도,일본,2024년,개발자 커뮤니티,KO 0.8 : EN 0.2,탐색,보통,(너디 패션) 분야에서 (브랜드 인지도)가 우수한 브랜드를 추천해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0048,일본에서 너디 패션 브랜드 추천해주세요 도움주세요
(배송 속도)를 고려한 (프로그래머 라이프스타일) 최적 구매 옵션,프로그래머 라이프스타일,일본,,거래,보통,프로그래머 라이프스타일,배송 속도,일본,팬데믹(2020-2022년),개발자 커뮤니티,KO 0.8 : EN 0.2,거래,보통,(배송 속도)를 고려한 (프로그래머 라이프스타일) 최적 구매 옵션,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0049,일본에서 전문적으로 프로그래머 라이프스타일 제품 문의 도움주세요
(미국)에서 (너디 패션) 브랜드를 (고객 응답) 기준으로 비교해주세요,너디 패션,미국,,탐색,보통,너디 패션,고객 응답,미국,최근 5개월,깃허브 트렌드,KO 0.8 : EN 0.2,탐색,보통,(미국)에서 (너디 패션) 브랜드를 (고객 응답) 기준으로 비교해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0050,미국에서 너디 패션 브랜드 추천해주세요 문의드려요
(힐링 개발템) 분야에서 (할인율)가 우수한 브랜드를 추천해주세요,힐링 개발템,미국,,탐색,보통,힐링 개발템,할인율,미국,팬데믹(2020-2022년),밈 사이트,KO 0.8 : EN 0.2,탐색,보통,(힐링 개발템) 분야에서 (할인율)가 우수한 브랜드를 추천해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0051,미국에서 트렌디하게 힐링 개발템 어디서 사나요 상담받고 싶어요
(2025년) 기준 (일본) (개발자 밈 굿즈) 분야의 (브랜드 인지도)를 분석해주세요,개발자 밈 굿즈,일본,,정보,보통,개발자 밈 굿즈,브랜드 인지도,일본,2025년,밈 사이트,KO 0.8 : EN 0.2,정보,보통,(2025년) 기준 (일본) (개발자 밈 굿즈) 분야의 (브랜드 인지도)를 분석해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0052,일본에서 전문적으로 개발자 밈 굿즈 찾고 있어요
(미국)에서 (힐링 개발템) 브랜드를 (커뮤니티 참여도) 기준으로 비교해주세요,힐링 개발템,미국,,탐색,보통,힐링 개발템,커뮤니티 참여도,미국,2019-2023년,밈 사이트,KO 0.8 : EN 0.2,탐색,보통,(미국)에서 (힐링 개발템) 브랜드를 (커뮤니티 참여도) 기준으로 비교해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0053,미국에서 고품질로 힐링 개발템 어디서 사나요 문의드려요
(2025년) 기간 (한국) (개발자 밈 굿즈) 상위 브랜드를 (배송 속도) 기준으로 정리해주세요,개발자 밈 굿즈,한국,,탐색,보통,개발자 밈 굿즈,배송 속도,한국,2025년,개발자 커뮤니티,KO 0.8 : EN 0.2,탐색,보통,(2025년) 기간 (한국) (개발자 밈 굿즈) 상위 브랜드를 (배송 속도) 기준으로 정리해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0054,한국에서 개발자 정체성 표현 굿즈 추천 알려주세요
(일본)에서 (개발자 밈 굿즈) 브랜드를 (커뮤니티 참여도) 기준으로 비교해주세요,개발자 밈 굿즈,,,탐색,보통,개발자 밈 굿즈,커뮤니티 참여도,일본,10년 추세(2015-2024년),깃허브 트렌드,KO 0.8 : EN 0.2,탐색,보통,(일본)에서 (개발자 밈 굿즈) 브랜드를 (커뮤니티 참여도) 기준으로 비교해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0055,개발자 정체성 표현 굿즈 추천 브랜드 비교
(10년 추세(2015-2024년)) 기준 (일본) (코딩 유머 아이템) (제품 가격) 평균 가격은?,코딩 유머 아이템,일본,,거래,보통,코딩 유머 아이템,제품 가격,일본,10년 추세(2015-2024년),밈 사이트,KO 0.8 : EN 0.2,거래,보통,(10년 추세(2015-2024년)) 기준 (일본) (코딩 유머 아이템) (제품 가격) 평균 가격은?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0056,일본에서 고품질로 코딩 유머 아이템 가격이 궁금해요 문의드려요
(한국)에서 (힐링 개발템) 브랜드 리스트 알려주세요,힐링 개발템,한국,,탐색,쉬움,힐링 개발템,배송비,한국,최근 5개월,IT 뉴스,KO 0.8 : EN 0.2,탐색,쉬움,(한국)에서 (힐링 개발템) 브랜드 리스트 알려주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0057,한국에서 힐링 개발템 어디서 사나요
iOVU에서 (프로그래머 라이프스타일) 제품의 (재고 관리)와 서비스 내용을 상담받고 싶습니다,프로그래머 라이프스타일,한국,,거래,보통,프로그래머 라이프스타일,재고 관리,한국,팬데믹(2020-2022년),개발자 커뮤니티,KO 0.8 : EN 0.2,거래,보통,iOVU에서 (프로그래머 라이프스타일) 제품의 (재고 관리)와 서비스 내용을 상담받고 싶습니다,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0058,한국에서 트렌디하게 프로그래머 라이프스타일 제품 문의
